Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/106         void entityx::EventManager::emit<entityx::ComponentAddedEvent<ParallaxComponent>, entityx::Entity, entityx::ComponentHandle<ParallaxComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<ParallaxComponent, entityx::EntityManager>&) [309]
                0.00    0.00       6/106         void entityx::EventManager::emit<entityx::ComponentRemovedEvent<ParallaxComponent>, entityx::Entity, entityx::ComponentHandle<ParallaxComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<ParallaxComponent, entityx::EntityManager>&) [310]
                0.00    0.00       8/106         void entityx::EventManager::emit<entityx::ComponentAddedEvent<TileviewComponent>, entityx::Entity, entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>&) [301]
                0.00    0.00       8/106         void entityx::EventManager::emit<entityx::ComponentRemovedEvent<TileviewComponent>, entityx::Entity, entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>&) [302]
                0.00    0.00      12/106         void entityx::EventManager::emit<entityx::EntityCreatedEvent, entityx::Entity&>(entityx::Entity&) [290]
                0.00    0.00      12/106         void entityx::EventManager::emit<entityx::ComponentAddedEvent<TextureComponent>, entityx::Entity, entityx::ComponentHandle<TextureComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<TextureComponent, entityx::EntityManager>&) [292]
                0.00    0.00      12/106         void entityx::EventManager::emit<entityx::ComponentAddedEvent<SpatialComponent>, entityx::Entity, entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>&) [291]
                0.00    0.00      12/106         void entityx::EventManager::emit<entityx::ComponentRemovedEvent<SpatialComponent>, entityx::Entity, entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<SpatialComponent, entityx::EntityManager>&) [293]
                0.00    0.00      12/106         void entityx::EventManager::emit<entityx::ComponentRemovedEvent<TextureComponent>, entityx::Entity, entityx::ComponentHandle<TextureComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<TextureComponent, entityx::EntityManager>&) [294]
[1117]   0.0    0.00    0.00     106         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1117]
                0.00    0.00     106/106         std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2> const&) [1118]
-----------------------------------------------
                0.00    0.00     106/106         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1117]
[1118]   0.0    0.00    0.00     106         std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2> const&) [1118]
                0.00    0.00     106/122         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [1108]
-----------------------------------------------
                0.00    0.00       1/85          entityx::Pool<InputComponent, 8192ul>* entityx::EntityManager::accomodate_component<InputComponent>() [318]
                0.00    0.00       1/85          entityx::Pool<LightComponent, 8192ul>* entityx::EntityManager::accomodate_component<LightComponent>() [319]
                0.00    0.00       2/85          entityx::Pool<AnimationComponent, 8192ul>* entityx::EntityManager::accomodate_component<AnimationComponent>() [317]
                0.00    0.00       2/85          entityx::Pool<BodyComponent, 8192ul>* entityx::EntityManager::accomodate_component<BodyComponent>() [316]
                0.00    0.00       3/85          entityx::Pool<Movement, 8192ul>* entityx::EntityManager::accomodate_component<Movement>() [315]
                0.00    0.00       6/85          entityx::Pool<ParallaxComponent, 8192ul>* entityx::EntityManager::accomodate_component<ParallaxComponent>() [314]
                0.00    0.00       8/85          entityx::Pool<TileviewComponent, 8192ul>* entityx::EntityManager::accomodate_component<TileviewComponent>() [313]
                0.00    0.00      12/85          entityx::Pool<TextureComponent, 8192ul>* entityx::EntityManager::accomodate_component<TextureComponent>() [312]
                0.00    0.00      12/85          entityx::Pool<SpatialComponent, 8192ul>* entityx::EntityManager::accomodate_component<SpatialComponent>() [311]
                0.00    0.00      18/85          std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::resize(unsigned long, entityx::BaseComponentHelper* const&) [239]
                0.00    0.00      20/85          std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::_M_check_len(unsigned long, char const*) const [242]
[1119]   0.0    0.00    0.00      85         std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::size() const [1119]
-----------------------------------------------
                0.00    0.00      20/82          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, unsigned long>(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, unsigned long) [1238]
                0.00    0.00      31/82          void std::_Destroy_aux<false>::__destroy<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*) [281]
                0.00    0.00      31/82          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>(std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*) [1620]
[1120]   0.0    0.00    0.00      82         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__addressof<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&) [1120]
-----------------------------------------------
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<CollisionSystem, void>(std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>&&) [2136]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Movement, void>(std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>&&) [2134]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Render, void>(std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>&&) [2132]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<PlayerMovementSystem, void>(std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>&&) [2131]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>&&) [2133]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<AnimationSystem, void>(std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>&&) [2135]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TileviewSystem, void>(std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>&&) [2130]
                0.00    0.00       1/78          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>&&) [2129]
                0.00    0.00      20/78          std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [1231]
                0.00    0.00      50/78          std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&&) [1140]
[1121]   0.0    0.00    0.00      78         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [1121]
-----------------------------------------------
                0.00    0.00      77/77          std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~allocator() [1123]
[1122]   0.0    0.00    0.00      77         __gnu_cxx::new_allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~new_allocator() [1122]
-----------------------------------------------
                0.00    0.00      19/77          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > std::make_shared<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >>() [1277]
                0.00    0.00      19/77          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >>(std::_Sp_make_shared_tag, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1266]
                0.00    0.00      19/77          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >) [1274]
                0.00    0.00      20/77          std::_Sp_ebo_helper<0, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, true>::~_Sp_ebo_helper() [1233]
[1123]   0.0    0.00    0.00      77         std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~allocator() [1123]
                0.00    0.00      77/77          __gnu_cxx::new_allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~new_allocator() [1122]
-----------------------------------------------
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<CollisionSystem, void>(std::__shared_ptr<CollisionSystem, (__gnu_cxx::_Lock_policy)2>&&) [2136]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Movement, void>(std::__shared_ptr<Movement, (__gnu_cxx::_Lock_policy)2>&&) [2134]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Render, void>(std::__shared_ptr<Render, (__gnu_cxx::_Lock_policy)2>&&) [2132]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<PlayerMovementSystem, void>(std::__shared_ptr<PlayerMovementSystem, (__gnu_cxx::_Lock_policy)2>&&) [2131]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<LightingSystem, void>(std::__shared_ptr<LightingSystem, (__gnu_cxx::_Lock_policy)2>&&) [2133]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<AnimationSystem, void>(std::__shared_ptr<AnimationSystem, (__gnu_cxx::_Lock_policy)2>&&) [2135]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<TileviewSystem, void>(std::__shared_ptr<TileviewSystem, (__gnu_cxx::_Lock_policy)2>&&) [2130]
                0.00    0.00       1/77          std::__shared_ptr<entityx::BaseSystem, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ParallaxSystem, void>(std::__shared_ptr<ParallaxSystem, (__gnu_cxx::_Lock_policy)2>&&) [2129]
                0.00    0.00      19/77          std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&) [1263]
                0.00    0.00      50/77          std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&&) [1140]
[1124]   0.0    0.00    0.00      77         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [1124]
-----------------------------------------------
                0.00    0.00      74/74          bool std::operator==<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>(std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*> const&, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*> const&) [1156]
[1125]   0.0    0.00    0.00      74         std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>::base() const [1125]
-----------------------------------------------
                0.00    0.00      72/72          entityx::EntityManager::accomodate_entity(unsigned int) [211]
[1126]   0.0    0.00    0.00      72         bool __gnu_cxx::operator!=<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >(__gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > > const&, __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > > const&) [1126]
                0.00    0.00     144/180         __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::base() const [1102]
-----------------------------------------------
                0.00    0.00      60/60          entityx::EntityManager::accomodate_entity(unsigned int) [211]
[1127]   0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::operator++() [1127]
-----------------------------------------------
                0.00    0.00      60/60          entityx::EntityManager::accomodate_entity(unsigned int) [211]
[1128]   0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::operator*() const [1128]
-----------------------------------------------
                0.00    0.00       8/59          void std::fill<entityx::BaseComponentHelper**, entityx::BaseComponentHelper*>(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper* const&) [1733]
                0.00    0.00       9/59          entityx::BaseComponentHelper** std::fill_n<entityx::BaseComponentHelper**, unsigned long, entityx::BaseComponentHelper*>(entityx::BaseComponentHelper**, unsigned long, entityx::BaseComponentHelper* const&) [1519]
                0.00    0.00      42/59          entityx::BaseComponentHelper** std::__copy_move_a2<true, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**>(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**) [1353]
[1129]   0.0    0.00    0.00      59         entityx::BaseComponentHelper** std::__niter_base<entityx::BaseComponentHelper**>(entityx::BaseComponentHelper**) [1129]
-----------------------------------------------
                0.00    0.00       8/59          void std::fill<entityx::BasePool**, entityx::BasePool*>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool* const&) [1734]
                0.00    0.00       9/59          entityx::BasePool** std::fill_n<entityx::BasePool**, unsigned long, entityx::BasePool*>(entityx::BasePool**, unsigned long, entityx::BasePool* const&) [1520]
                0.00    0.00      42/59          entityx::BasePool** std::__copy_move_a2<true, entityx::BasePool**, entityx::BasePool**>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**) [1354]
[1130]   0.0    0.00    0.00      59         entityx::BasePool** std::__niter_base<entityx::BasePool**>(entityx::BasePool**) [1130]
-----------------------------------------------
                0.00    0.00      58/58          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [1133]
[1131]   0.0    0.00    0.00      58         __gnu_cxx::__aligned_buffer<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::_M_ptr() [1131]
                0.00    0.00      58/58          __gnu_cxx::__aligned_buffer<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::_M_addr() [1132]
-----------------------------------------------
                0.00    0.00      58/58          __gnu_cxx::__aligned_buffer<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::_M_ptr() [1131]
[1132]   0.0    0.00    0.00      58         __gnu_cxx::__aligned_buffer<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::_M_addr() [1132]
-----------------------------------------------
                0.00    0.00      19/58          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >) [1274]
                0.00    0.00      19/58          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [1272]
                0.00    0.00      20/58          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [2481]
[1133]   0.0    0.00    0.00      58         std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [1133]
                0.00    0.00      58/58          __gnu_cxx::__aligned_buffer<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::_M_ptr() [1131]
-----------------------------------------------
                0.00    0.00      57/57          std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::allocator(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1135]
[1134]   0.0    0.00    0.00      57         __gnu_cxx::new_allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::new_allocator(__gnu_cxx::new_allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1134]
-----------------------------------------------
                0.00    0.00      19/57          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >>(std::_Sp_make_shared_tag, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1266]
                0.00    0.00      19/57          std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >) [1274]
                0.00    0.00      19/57          std::_Sp_ebo_helper<0, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, true>::_Sp_ebo_helper(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1265]
[1135]   0.0    0.00    0.00      57         std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::allocator(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1135]
                0.00    0.00      57/57          __gnu_cxx::new_allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::new_allocator(__gnu_cxx::new_allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [1134]
-----------------------------------------------
                0.00    0.00      57/57          std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*> >, std::is_move_constructible<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*>, std::is_move_assignable<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*> >::value, void>::type std::swap<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*>(Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&, Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&) [1282]
[1136]   0.0    0.00    0.00      57         std::remove_reference<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&>::type&& std::move<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&>(Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >*&) [1136]
-----------------------------------------------
                0.00    0.00       2/56          entityx::Pool<InputComponent, 8192ul>* entityx::EntityManager::accomodate_component<InputComponent>() [318]
                0.00    0.00       2/56          entityx::Pool<LightComponent, 8192ul>* entityx::EntityManager::accomodate_component<LightComponent>() [319]
                0.00    0.00       3/56          entityx::Pool<AnimationComponent, 8192ul>* entityx::EntityManager::accomodate_component<AnimationComponent>() [317]
                0.00    0.00       3/56          entityx::Pool<BodyComponent, 8192ul>* entityx::EntityManager::accomodate_component<BodyComponent>() [316]
                0.00    0.00       4/56          entityx::Pool<Movement, 8192ul>* entityx::EntityManager::accomodate_component<Movement>() [315]
                0.00    0.00       7/56          entityx::Pool<ParallaxComponent, 8192ul>* entityx::EntityManager::accomodate_component<ParallaxComponent>() [314]
                0.00    0.00       9/56          entityx::Pool<TileviewComponent, 8192ul>* entityx::EntityManager::accomodate_component<TileviewComponent>() [313]
                0.00    0.00      13/56          entityx::Pool<TextureComponent, 8192ul>* entityx::EntityManager::accomodate_component<TextureComponent>() [312]
                0.00    0.00      13/56          entityx::Pool<SpatialComponent, 8192ul>* entityx::EntityManager::accomodate_component<SpatialComponent>() [311]
[1137]   0.0    0.00    0.00      56         std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::operator[](unsigned long) [1137]
-----------------------------------------------
                0.00    0.00      54/54          char** std::__copy_move_a2<true, char**, char**>(char**, char**, char**) [1296]
[1138]   0.0    0.00    0.00      54         char** std::__niter_base<char**>(char**) [1138]
-----------------------------------------------
                0.00    0.00       2/50          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_range_initialize<unsigned int const*>(unsigned int const*, unsigned int const*, std::forward_iterator_tag) [1841]
                0.00    0.00       6/50          std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [1622]
                0.00    0.00      20/50          std::vector<unsigned int, std::allocator<unsigned int> >::~vector() [1239]
                0.00    0.00      22/50          std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_append(unsigned long) [248]
[1139]   0.0    0.00    0.00      50         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [1139]
-----------------------------------------------
                0.00    0.00      19/50          std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&&) [300]
                0.00    0.00      31/50          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&&) [1174]
[1140]   0.0    0.00    0.00      50         std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, (__gnu_cxx::_Lock_policy)2>&&) [1140]
                0.00    0.00      50/78          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [1121]
                0.00    0.00      50/77          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [1124]
-----------------------------------------------
                0.00    0.00      19/50          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::operator=(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&&) [299]
                0.00    0.00      31/50          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::shared_ptr(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&&) [1174]
[1141]   0.0    0.00    0.00      50         std::remove_reference<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&>::type&& std::move<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&>(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >&) [1141]
-----------------------------------------------
                0.00    0.00      17/42          std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::begin() [1301]
                0.00    0.00      25/42          std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::end() [1207]
[1142]   0.0    0.00    0.00      42         __gnu_cxx::__normal_iterator<entityx::BasePool**, std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> > >::__normal_iterator(entityx::BasePool** const&) [1142]
-----------------------------------------------
                0.00    0.00      40/40          bool std::operator==<std::bitset<64ul>*>(std::move_iterator<std::bitset<64ul>*> const&, std::move_iterator<std::bitset<64ul>*> const&) [1249]
[1143]   0.0    0.00    0.00      40         std::move_iterator<std::bitset<64ul>*>::base() const [1143]
-----------------------------------------------
