Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      12/12          unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [1526]
[1259]   0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >) [1259]
-----------------------------------------------
                0.00    0.00      12/12          unsigned int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [1520]
[1260]   0.0    0.00    0.00      12         unsigned int const* std::__niter_base<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >) [1260]
                0.00    0.00      12/30          __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [1057]
-----------------------------------------------
                0.00    0.00      12/12          std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_move_if_noexcept_a<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >&) [1525]
[1261]   0.0    0.00    0.00      12         std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*> std::__make_move_if_noexcept_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*> >(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*) [1261]
                0.00    0.00      12/12          std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>::move_iterator(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*) [1252]
-----------------------------------------------
                0.00    0.00       4/12          std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >::_Temporary_value::_Temporary_value<entityx::BaseComponentHelper* const&>(std::vector<entityx::BaseComponentHelper*, std::allocator<entityx::BaseComponentHelper*> >*, entityx::BaseComponentHelper* const&) [1643]
                0.00    0.00       4/12          void std::allocator_traits<std::allocator<entityx::BaseComponentHelper*> >::construct<entityx::BaseComponentHelper*, entityx::BaseComponentHelper* const&>(std::allocator<entityx::BaseComponentHelper*>&, entityx::BaseComponentHelper**, entityx::BaseComponentHelper* const&) [1635]
                0.00    0.00       4/12          void __gnu_cxx::new_allocator<entityx::BaseComponentHelper*>::construct<entityx::BaseComponentHelper*, entityx::BaseComponentHelper* const&>(entityx::BaseComponentHelper**, entityx::BaseComponentHelper* const&) [1607]
[1262]   0.0    0.00    0.00      12         entityx::BaseComponentHelper* const& std::forward<entityx::BaseComponentHelper* const&>(std::remove_reference<entityx::BaseComponentHelper* const&>::type&) [1262]
-----------------------------------------------
                0.00    0.00       4/12          std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::_Temporary_value::_Temporary_value<entityx::BasePool* const&>(std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >*, entityx::BasePool* const&) [1645]
                0.00    0.00       4/12          void std::allocator_traits<std::allocator<entityx::BasePool*> >::construct<entityx::BasePool*, entityx::BasePool* const&>(std::allocator<entityx::BasePool*>&, entityx::BasePool**, entityx::BasePool* const&) [1638]
                0.00    0.00       4/12          void __gnu_cxx::new_allocator<entityx::BasePool*>::construct<entityx::BasePool*, entityx::BasePool* const&>(entityx::BasePool**, entityx::BasePool* const&) [1610]
[1263]   0.0    0.00    0.00      12         entityx::BasePool* const& std::forward<entityx::BasePool* const&>(std::remove_reference<entityx::BasePool* const&>::type&) [1263]
-----------------------------------------------
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<CollisionSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<CollisionSystem> >&&) [2068]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<MovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<MovementSystem> >&&) [2064]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<RenderSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<RenderSystem> >&&) [2062]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&&) [2069]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<LightingSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<LightingSystem> >&&) [2063]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<AnimationSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<AnimationSystem> >&&) [2067]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<TileviewSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<TileviewSystem> >&&) [2066]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<ParallaxSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<ParallaxSystem> >&&) [2065]
                0.00    0.00       3/11          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false>*) [1424]
[1264]   0.0    0.00    0.00      11         std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long const&, unsigned long) const [1264]
                0.00    0.00      11/11          std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned long const&, unsigned long, unsigned long) const [1266]
-----------------------------------------------
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<CollisionSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<CollisionSystem> >&&) [2068]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<MovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<MovementSystem> >&&) [2064]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<RenderSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<RenderSystem> >&&) [2062]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&&) [2069]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<LightingSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<LightingSystem> >&&) [2063]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<AnimationSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<AnimationSystem> >&&) [2067]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<TileviewSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<TileviewSystem> >&&) [2066]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<ParallaxSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<ParallaxSystem> >&&) [2065]
                0.00    0.00       3/11          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false>*) [1424]
[1265]   0.0    0.00    0.00      11         decltype ((get<0>)((forward<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&>(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&) const [1265]
                0.00    0.00      11/11          std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >& std::forward<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&>(std::remove_reference<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&>::type&) [1272]
                0.00    0.00      11/11          std::tuple_element<0ul, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >::type& std::get<0ul, unsigned long const, std::shared_ptr<entityx::BaseSystem> >(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&) [1271]
-----------------------------------------------
                0.00    0.00      11/11          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long const&, unsigned long) const [1264]
[1266]   0.0    0.00    0.00      11         std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned long const&, unsigned long, unsigned long) const [1266]
                0.00    0.00      11/26          std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const [1079]
                0.00    0.00      11/26          std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [1080]
-----------------------------------------------
                0.00    0.00      11/11          std::tuple_element<0ul, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >::type& std::get<0ul, unsigned long const, std::shared_ptr<entityx::BaseSystem> >(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&) [1271]
[1267]   0.0    0.00    0.00      11         unsigned long const& std::__pair_get<0ul>::__get<unsigned long const, std::shared_ptr<entityx::BaseSystem> >(std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >&) [1267]
-----------------------------------------------
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<CollisionSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<CollisionSystem> >&&) [2068]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<MovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<MovementSystem> >&&) [2064]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<RenderSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<RenderSystem> >&&) [2062]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<PlayerMovementSystem> >&&) [2069]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<LightingSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<LightingSystem> >&&) [2063]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<AnimationSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<AnimationSystem> >&&) [2067]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<TileviewSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<TileviewSystem> >&&) [2066]
                0.00    0.00       1/11          std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long, std::shared_ptr<ParallaxSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long, std::shared_ptr<ParallaxSystem> >&&) [2065]
